payment_id,rental_id,payment_date,payment_method,amount,payment_type,status
463,225,2024-10-31,Credit Card,670.24,Deposit,Completed
464,226,2024-07-05,Credit Card,2212.91,Deposit,Pending
465,227,2024-05-17,Debit Card,1099.53,Deposit,Refunded
466,227,2024-05-20,Debit Card,288.92,Rental,Completed
467,227,2024-05-18,Bank Transfer,227.49,Rental,Completed
468,228,2025-10-16,Cash,1925.77,Deposit,Refunded
469,228,2025-10-17,Debit Card,573.32,Rental,Pending
470,228,2025-10-21,Cash,1276.14,Rental,Completed
471,229,2023-03-18,Cash,2021.78,Deposit,Completed
472,229,2023-03-23,Credit Card,1502.17,Rental,Completed
473,229,2023-03-21,Debit Card,375.92,Rental,Completed
474,230,2025-06-15,Bank Transfer,345.74,Deposit,Pending
475,230,2025-06-15,Debit Card,105.74,Rental,Failed
476,231,2024-02-16,Debit Card,684.1,Deposit,Refunded
477,231,2024-02-16,Credit Card,268.44,Rental,Failed
478,231,2024-02-19,Cash,107.09,Rental,Completed
479,232,2025-12-11,Bank Transfer,2731.56,Deposit,Failed
480,232,2025-12-15,Credit Card,745.25,Rental,Refunded
481,232,2025-12-13,Bank Transfer,514.94,Rental,Pending
482,233,2023-05-27,Debit Card,184.78,Deposit,Completed
483,233,2023-05-23,Debit Card,171.8,Rental,Failed
484,233,2023-05-26,Debit Card,222.85,Rental,Pending
485,234,2025-07-23,Credit Card,3052.67,Deposit,Completed
486,235,2023-04-08,Bank Transfer,489.09,Deposit,Refunded
487,236,2023-11-24,Cash,2213.05,Deposit,Pending
488,237,2024-08-24,Bank Transfer,1247.14,Deposit,Failed
489,238,2025-03-09,Credit Card,1468.98,Deposit,Failed
490,238,2025-03-13,Debit Card,950.71,Rental,Pending
491,239,2025-12-20,Debit Card,546.01,Deposit,Refunded
492,239,2025-12-25,Debit Card,234.87,Rental,Pending
493,239,2025-12-23,Cash,102.17,Rental,Failed
494,240,2023-01-27,Bank Transfer,2450.55,Deposit,Pending
495,241,2024-09-16,Credit Card,5763.22,Deposit,Refunded
496,241,2024-09-17,Debit Card,1178.34,Rental,Pending
497,241,2024-09-21,Bank Transfer,876.86,Rental,Pending
498,242,2024-02-12,Credit Card,2399.88,Deposit,Pending
499,243,2023-10-06,Credit Card,3501.52,Deposit,Pending
500,243,2023-10-08,Cash,2547.51,Rental,Pending
501,244,2025-01-26,Bank Transfer,1676.35,Deposit,Refunded
502,244,2025-01-25,Cash,2048.85,Rental,Completed
503,245,2024-01-25,Cash,3286.39,Deposit,Pending
504,245,2024-01-20,Debit Card,4869.01,Rental,Refunded
505,246,2025-05-25,Credit Card,2337.84,Deposit,Pending
506,246,2025-05-24,Debit Card,604.04,Rental,Failed
507,247,2025-07-22,Bank Transfer,1063.16,Deposit,Pending
508,247,2025-07-25,Bank Transfer,110.45,Rental,Failed
509,247,2025-07-25,Bank Transfer,239.65,Rental,Pending
510,248,2025-06-01,Bank Transfer,3006.09,Deposit,Pending
511,248,2025-06-03,Cash,2892.34,Rental,Refunded
512,249,2025-09-02,Bank Transfer,2583.54,Deposit,Refunded
513,249,2025-09-04,Credit Card,1528.82,Rental,Completed
514,250,2024-03-07,Debit Card,1204.44,Deposit,Refunded
515,250,2024-03-12,Cash,2776.14,Rental,Refunded
516,251,2023-02-08,Debit Card,2445.72,Deposit,Completed
517,251,2023-02-10,Cash,4029.75,Rental,Pending
518,252,2023-09-06,Bank Transfer,1641.54,Deposit,Completed
519,253,2023-08-05,Bank Transfer,1444.83,Deposit,Refunded
520,253,2023-08-07,Credit Card,880.35,Rental,Completed
521,253,2023-08-05,Bank Transfer,477.05,Rental,Completed
522,254,2025-01-16,Cash,1267.52,Deposit,Refunded
523,255,2025-03-24,Debit Card,2294.34,Deposit,Completed
524,256,2024-03-26,Bank Transfer,-2490.54,Rental,Completed
525,256,2024-03-26,Credit Card,1711.23,Rental,Completed
526,257,2023-09-20,Bank Transfer,2899.86,Deposit,Failed
527,258,2023-10-24,Bank Transfer,0.0,Rental,Refunded
528,258,2023-10-27,Cash,773.61,Rental,Failed
529,259,2023-09-16,Debit Card,3212.43,Deposit,Failed
530,259,2023-09-15,Cash,2844.03,Rental,Refunded
531,260,2025-05-13,Cash,1951.34,Deposit,Failed
532,260,2025-05-14,Bank Transfer,2014.6,Rental,Refunded
533,260,2025-05-12,Debit Card,1701.23,Rental,Refunded
534,261,2024-01-22,Debit Card,3622.38,Deposit,Failed
535,262,2023-05-03,Cash,1914.89,Deposit,Pending
536,262,2023-05-06,Bank Transfer,373.35,Rental,Refunded
537,262,2023-05-04,Debit Card,198.48,Rental,Completed
538,263,2025-05-22,Credit Card,5857.12,Deposit,Completed
539,264,2023-05-20,Debit Card,1028.89,Deposit,Failed
540,264,2023-05-17,Bank Transfer,389.89,Rental,Refunded
541,264,2023-05-18,Bank Transfer,150.42,Rental,Refunded
542,265,2025-12-05,Debit Card,1960.7,Deposit,Failed
543,265,2025-12-06,Debit Card,1074.95,Rental,Refunded
544,265,2025-12-07,Bank Transfer,1170.2,Rental,Completed
545,266,2025-05-10,Credit Card,170.14,Deposit,Failed
546,266,2025-05-10,Credit Card,91.44,Rental,Completed
547,267,2025-12-16,Credit Card,1451.79,Deposit,Completed
548,268,2024-03-14,Credit Card,816.7,Rental,Refunded
549,268,2024-03-15,Bank Transfer,1007.61,Rental,Refunded
550,269,2025-03-19,Credit Card,2104.75,Deposit,Pending
551,270,2023-05-12,Bank Transfer,4226.83,Deposit,Refunded
552,270,2023-05-07,Credit Card,2609.01,Rental,Completed
553,270,2023-05-10,Credit Card,1991.32,Rental,Failed
554,271,2023-10-19,Debit Card,2695.46,Deposit,Refunded
555,271,2023-10-19,Cash,822.81,Rental,Pending
556,272,2023-08-20,Debit Card,2462.95,Deposit,Pending
557,272,2023-08-20,Credit Card,477.08,Rental,Refunded
558,272,2023-08-20,Credit Card,361.77,Rental,Completed
559,273,2025-08-26,Bank Transfer,658.18,Deposit,Refunded
560,273,2025-08-26,Cash,269.87,Rental,Failed
561,274,2025-05-22,Debit Card,481.59,Deposit,Refunded
562,274,2025-05-23,Debit Card,279.09,Rental,Failed
563,275,2024-02-23,Credit Card,2000.06,Deposit,Refunded
564,276,2024-07-25,Cash,782.72,Deposit,Pending
565,276,2024-07-27,Bank Transfer,232.96,Rental,Pending
566,276,2024-07-25,Credit Card,213.49,Rental,Refunded
567,277,2023-01-19,Credit Card,1237.27,Deposit,Failed
568,277,2023-01-19,Bank Transfer,1030.32,Rental,Failed
569,277,2023-01-21,Cash,1212.78,Rental,Failed
570,278,2024-07-16,Credit Card,1431.12,Deposit,Failed
571,278,2024-07-17,Credit Card,3266.6,Rental,Refunded
572,279,2023-08-14,Bank Transfer,1757.57,Deposit,Refunded
573,280,2023-01-18,Cash,185.92,Deposit,Failed
574,280,2023-01-19,Bank Transfer,136.27,Rental,Pending
575,280,2023-01-17,Bank Transfer,179.87,Rental,Refunded
576,281,2023-04-06,Cash,9885.44,Deposit,Completed
577,282,2023-07-16,Bank Transfer,1182.6,Deposit,Failed
578,282,2023-07-16,Cash,957.72,Rental,Pending
579,282,2023-07-19,Debit Card,443.93,Rental,Completed
580,283,2023-05-15,Credit Card,2150.73,Deposit,Refunded
581,283,2023-05-17,Debit Card,447.86,Rental,Pending
582,283,2023-05-17,Bank Transfer,136.15,Rental,Completed
583,284,2024-10-05,Bank Transfer,1749.5,Deposit,Pending
584,285,2025-03-07,Bank Transfer,2462.45,Deposit,Pending
585,286,2023-11-18,Cash,430.27,Rental,Completed
586,286,2023-11-20,Debit Card,387.11,Rental,Pending
587,286,2023-11-23,Credit Card,428.6,Rental,Refunded
588,287,2025-03-02,Credit Card,2201.79,Deposit,Failed
589,288,2023-10-16,Bank Transfer,1940.09,Deposit,Pending
590,288,2023-10-16,Credit Card,1658.89,Rental,Completed
591,288,2023-10-16,Cash,847.47,Rental,Refunded
592,289,2023-10-12,Credit Card,396.26,Deposit,Pending
593,289,2023-10-13,Cash,194.58,Rental,Refunded
594,289,2023-10-12,Cash,175.53,Rental,Failed
595,290,2025-08-23,Credit Card,1020.86,Deposit,Pending
596,290,2025-08-25,Debit Card,1637.14,Rental,Completed
597,291,2023-01-29,Bank Transfer,2259.89,Deposit,Failed
598,292,2024-07-27,Bank Transfer,1171.17,Deposit,Completed
599,293,2025-03-04,Credit Card,1188.69,Deposit,Pending
600,293,2025-03-01,Bank Transfer,300.62,Rental,Pending
601,293,2025-03-02,Cash,397.57,Rental,Failed
602,294,2025-05-03,Bank Transfer,1622.69,Deposit,Completed
603,294,2025-04-28,Credit Card,463.4,Rental,Refunded
604,294,2025-04-28,Debit Card,171.06,Rental,Completed
605,295,2025-02-26,Credit Card,4767.14,Deposit,Failed
606,295,2025-02-28,Bank Transfer,821.52,Rental,Refunded
607,295,2025-03-03,Cash,823.45,Rental,Pending
608,296,2024-01-16,Cash,1630.31,Deposit,Refunded
609,296,2024-01-17,Credit Card,423.25,Rental,Refunded
610,296,2024-01-19,Credit Card,194.96,Rental,Pending
611,297,2024-03-16,Debit Card,1524.58,Deposit,Failed
612,297,2024-03-13,Debit Card,312.42,Rental,Pending
613,297,2024-03-14,Credit Card,199.86,Rental,Failed
614,298,2025-09-07,Credit Card,2026.72,Deposit,Failed
615,299,2023-06-29,Debit Card,1069.03,Deposit,Refunded
616,300,2023-06-04,Debit Card,1143.23,Deposit,Refunded
617,300,2023-06-02,Debit Card,1696.57,Rental,Completed
618,301,2025-08-19,Debit Card,2026.09,Deposit,Refunded
619,302,2025-09-13,Credit Card,995.0,Rental,Pending
620,302,2025-09-14,Debit Card,1379.42,Rental,Pending
621,303,2024-11-29,Credit Card,2019.02,Deposit,Failed
622,304,2023-02-11,Credit Card,888.67,Deposit,Pending
623,304,2023-02-06,Debit Card,1147.25,Rental,Pending
624,305,2025-10-28,Bank Transfer,561.83,Deposit,Failed
625,305,2025-10-25,Bank Transfer,261.11,Rental,Failed
626,305,2025-10-25,Debit Card,146.23,Rental,Failed
627,306,2024-04-12,Bank Transfer,647.22,Deposit,Completed
628,306,2024-04-13,Debit Card,234.56,Rental,Refunded
629,306,2024-04-11,Bank Transfer,133.58,Rental,Completed
630,307,2024-01-28,Cash,10478.33,Deposit,Completed
631,308,2024-01-17,Debit Card,595.49,Deposit,Refunded
632,308,2024-01-13,Debit Card,819.98,Rental,Pending
633,309,2023-10-18,Debit Card,6967.06,Deposit,Pending
634,309,2023-10-22,Cash,2008.63,Rental,Pending
635,309,2023-10-19,Debit Card,1622.97,Rental,Completed
636,310,2023-12-26,Credit Card,1602.12,Deposit,Failed
637,311,2023-05-13,Bank Transfer,1422.51,Deposit,Failed
638,311,2023-05-17,Cash,1001.73,Rental,Completed
639,311,2023-05-17,Cash,363.89,Rental,Completed
640,312,2024-04-20,Credit Card,451.6,Deposit,Pending
641,312,2024-04-22,Bank Transfer,140.06,Rental,Pending
642,312,2024-04-20,Debit Card,119.26,Rental,Failed
643,313,2024-08-13,Cash,900.01,Rental,Pending
644,313,2024-08-14,Debit Card,1499.02,Rental,Failed
645,314,2025-05-21,Cash,702.85,Deposit,Pending
646,314,2025-05-19,Debit Card,300.13,Rental,Refunded
647,314,2025-05-18,Cash,167.65,Rental,Completed
648,315,2023-01-06,Credit Card,800.42,Deposit,Refunded
649,315,2023-01-10,Debit Card,1598.08,Rental,Refunded
650,316,2023-11-09,Bank Transfer,702.76,Rental,Completed
651,316,2023-11-14,Credit Card,1073.76,Rental,Completed
652,317,2025-09-08,Credit Card,863.59,Deposit,Completed
653,318,2024-05-10,Cash,1156.52,Deposit,Completed
654,318,2024-05-12,Debit Card,634.05,Rental,Pending
655,319,2025-12-06,Cash,1641.59,Deposit,Refunded
656,320,2023-01-16,Bank Transfer,1179.69,Deposit,Completed
657,321,2023-08-14,Debit Card,482.4,Deposit,Refunded
658,322,2024-01-23,Debit Card,1816.11,Deposit,Pending
659,323,2025-10-14,Debit Card,4713.9,Deposit,Refunded
660,324,2024-10-24,Credit Card,10062.71,Deposit,Pending
661,325,2023-08-24,Cash,1230.76,Deposit,Pending
662,326,2024-07-10,Bank Transfer,7492.52,Deposit,Pending
663,327,2023-01-15,Bank Transfer,3703.71,Deposit,Refunded
664,328,2025-08-12,Credit Card,1117.46,Deposit,Completed
665,328,2025-08-10,Credit Card,2526.07,Rental,Failed
666,329,2024-07-18,Debit Card,1202.79,Deposit,Pending
667,329,2024-07-22,Debit Card,849.93,Rental,Failed
668,329,2024-07-21,Credit Card,432.57,Rental,Failed
669,330,2025-03-11,Debit Card,3300.94,Deposit,Failed
670,331,2023-02-14,Cash,972.51,Deposit,Completed
671,331,2023-02-18,Debit Card,286.87,Rental,Failed
672,331,2023-02-14,Bank Transfer,232.01,Rental,Completed
673,332,2023-05-27,Bank Transfer,989.37,Deposit,Pending
674,333,2025-08-12,Debit Card,1283.71,Deposit,Failed
675,333,2025-08-17,Cash,1714.56,Rental,Pending
676,334,2024-04-02,Credit Card,2408.67,Deposit,Completed
677,334,2024-04-04,Bank Transfer,1007.22,Rental,Completed
678,335,2023-02-16,Cash,4403.92,Deposit,Pending
679,335,2023-02-14,Cash,4276.88,Rental,Completed
680,336,2025-04-19,Bank Transfer,1732.38,Deposit,Refunded
681,337,2025-08-13,Bank Transfer,2176.54,Deposit,Completed
682,338,2026-01-01,Credit Card,2504.1,Deposit,Failed
683,338,2025-12-30,Credit Card,2515.45,Rental,Completed
684,339,2025-05-25,Cash,1137.35,Deposit,Completed
685,339,2025-05-26,Debit Card,319.06,Rental,Pending
686,340,2023-05-28,Debit Card,5197.88,Deposit,Completed
687,340,2023-05-27,Credit Card,668.17,Rental,Completed
688,340,2023-05-29,Bank Transfer,722.1,Rental,Pending
689,341,2023-04-24,Cash,897.62,Deposit,Failed
690,341,2023-04-24,Cash,159.06,Rental,Failed
691,341,2023-04-25,Credit Card,264.31,Rental,Refunded
692,342,2025-10-13,Credit Card,2040.48,Deposit,Pending
693,343,2024-01-22,Bank Transfer,6739.08,Deposit,Refunded
694,343,2024-01-25,Debit Card,1762.06,Rental,Failed
695,343,2024-01-25,Bank Transfer,1135.35,Rental,Pending
696,344,2024-08-01,Debit Card,366.01,Deposit,Pending
697,344,2024-07-31,Credit Card,247.7,Rental,Pending
698,345,2024-04-14,Cash,160.73,Deposit,Failed
699,345,2024-04-19,Bank Transfer,49.6,Rental,Pending
700,346,2024-12-22,Debit Card,1238.8,Deposit,Refunded
701,347,2025-09-08,Credit Card,3076.94,Deposit,Pending
702,348,2024-01-13,Cash,951.4,Deposit,Completed
703,349,2025-04-11,Cash,1573.87,Deposit,Failed
704,350,2025-09-06,Cash,1284.87,Rental,Refunded
705,350,2025-09-07,Bank Transfer,1616.15,Rental,Failed
706,350,2025-09-06,Debit Card,1175.22,Rental,Refunded
707,351,2024-05-14,Credit Card,1694.45,Deposit,Refunded
708,351,2024-05-15,Debit Card,700.96,Rental,Failed
709,352,2023-08-01,Credit Card,5517.13,Deposit,Refunded
710,352,2023-07-29,Credit Card,2112.59,Rental,Completed
711,352,2023-07-29,Debit Card,1951.94,Rental,Failed
712,353,2025-09-06,Credit Card,2817.86,Deposit,Pending
713,353,2025-09-02,Credit Card,3258.76,Rental,Pending
714,354,2023-09-06,Credit Card,1596.05,Deposit,Pending
715,355,2023-01-17,Bank Transfer,657.85,Deposit,Failed
716,355,2023-01-19,Credit Card,269.65,Rental,Pending
717,356,2025-07-09,Bank Transfer,4624.28,Deposit,Refunded
718,356,2025-07-14,Cash,5148.37,Rental,Failed
719,357,2025-01-30,Debit Card,2897.61,Deposit,Refunded
720,357,2025-01-29,Credit Card,785.58,Rental,Pending
721,358,2025-08-06,Cash,1351.9,Deposit,Completed
722,358,2025-08-09,Bank Transfer,683.78,Rental,Completed
723,358,2025-08-08,Debit Card,-914.39,Rental,Completed
724,359,2025-02-11,Bank Transfer,1237.16,Deposit,Refunded
725,359,2025-02-12,Bank Transfer,468.1,Rental,Refunded
726,360,2024-07-21,Credit Card,1971.36,Deposit,Refunded
727,360,2024-07-23,Cash,266.55,Rental,Pending
728,360,2024-07-24,Debit Card,373.72,Rental,Failed
729,361,2023-09-23,Debit Card,309.94,Deposit,Refunded
730,361,2023-09-25,Debit Card,47.61,Rental,Failed
731,361,2023-09-23,Bank Transfer,110.88,Rental,Pending
732,362,2023-05-10,Credit Card,1035.03,Rental,Completed
733,362,2023-05-07,Credit Card,1182.69,Rental,Completed
734,363,2025-05-01,Credit Card,1722.81,Deposit,Completed
735,363,2025-04-30,Bank Transfer,2459.53,Rental,Completed
736,364,2023-05-21,Debit Card,1205.24,Deposit,Refunded
737,364,2023-05-24,Credit Card,448.11,Rental,Refunded
738,365,2024-02-17,Cash,3628.82,Deposit,Refunded
739,365,2024-02-16,Bank Transfer,866.22,Rental,Refunded
740,365,2024-02-17,Cash,729.32,Rental,Refunded
741,366,2024-02-08,Cash,1922.27,Deposit,Completed
742,367,2025-01-07,Bank Transfer,6455.06,Deposit,Pending
743,368,2023-01-30,Debit Card,996.04,Deposit,Completed
744,368,2023-01-29,Debit Card,1498.42,Rental,Failed
745,369,2025-01-22,Bank Transfer,367.1,Deposit,Refunded
746,370,2023-08-06,Cash,3708.29,Deposit,Refunded
747,370,2023-08-07,Bank Transfer,1228.57,Rental,Completed
748,370,2023-08-04,Credit Card,1005.11,Rental,Refunded
749,371,2024-01-09,Bank Transfer,1570.59,Deposit,Failed
750,371,2024-01-11,Cash,463.74,Rental,Refunded
751,372,2023-05-13,Debit Card,962.66,Deposit,Refunded
752,373,2024-08-17,Credit Card,291.47,Deposit,Completed
753,373,2024-08-16,Credit Card,495.81,Rental,Failed
754,374,2024-01-23,Credit Card,1639.93,Deposit,Completed
755,374,2024-01-25,Debit Card,284.85,Rental,Completed
756,374,2024-01-21,Cash,653.25,Rental,Pending
757,375,2025-07-12,Bank Transfer,501.18,Deposit,Completed
758,376,2024-12-09,Bank Transfer,2029.78,Deposit,Refunded
759,377,2025-12-12,Credit Card,2647.7,Deposit,Refunded
760,377,2025-12-09,Cash,672.87,Rental,Pending
761,377,2025-12-13,Credit Card,294.94,Rental,Completed
762,378,2025-04-25,Credit Card,2423.58,Deposit,Refunded
763,378,2025-04-24,Cash,1093.77,Rental,Failed
764,378,2025-04-25,Credit Card,1479.99,Rental,Pending
765,379,2024-12-09,Cash,278.04,Deposit,Failed
766,380,2025-10-30,Bank Transfer,3804.81,Deposit,Pending
767,381,2023-02-20,Debit Card,112.35,Rental,Pending
768,381,2023-02-24,Credit Card,79.99,Rental,Pending
769,381,2023-02-22,Debit Card,51.67,Rental,Failed
770,382,2023-09-05,Credit Card,954.37,Deposit,Completed
771,382,2023-09-06,Cash,604.85,Rental,Failed
772,382,2023-09-06,Cash,293.53,Rental,Pending
773,383,2024-07-07,Cash,1915.46,Deposit,Pending
774,383,2024-07-07,Bank Transfer,2811.5,Rental,Pending
775,384,2025-09-07,Cash,2394.99,Deposit,Failed
776,384,2025-09-04,Cash,1058.78,Rental,Completed
777,384,2025-09-06,Bank Transfer,614.01,Rental,Failed
778,385,2024-08-26,Cash,2031.55,Deposit,Failed
779,385,2024-08-24,Credit Card,1531.28,Rental,Completed
780,385,2024-08-23,Cash,2468.64,Rental,Completed
781,386,2025-08-27,Cash,698.78,Rental,Refunded
782,386,2025-08-28,Cash,1096.45,Rental,Refunded
783,386,2025-08-27,Cash,376.97,Rental,Refunded
784,387,2023-09-15,Bank Transfer,6379.3,Deposit,Refunded
785,388,2025-09-10,Debit Card,2031.48,Deposit,Completed
786,388,2025-09-10,Bank Transfer,353.47,Rental,Failed
787,388,2025-09-13,Debit Card,463.19,Rental,Refunded
788,389,2024-08-22,Debit Card,1499.46,Deposit,Pending
789,390,2023-01-18,Debit Card,935.33,Deposit,Refunded
790,390,2023-01-17,Bank Transfer,245.64,Rental,Refunded
791,391,2024-11-10,Credit Card,580.63,Deposit,Completed
792,391,2024-11-08,Debit Card,650.53,Rental,Pending
793,391,2024-11-12,Cash,481.92,Rental,Failed
794,392,2023-03-29,Cash,3550.48,Deposit,Failed
795,392,2023-03-28,Cash,918.13,Rental,Refunded
796,393,2024-02-22,Debit Card,797.38,Deposit,Completed
797,393,2024-02-17,Bank Transfer,339.05,Rental,Pending
798,394,2025-07-16,Cash,593.15,Deposit,Pending
799,394,2025-07-18,Credit Card,293.97,Rental,Refunded
800,395,2025-01-14,Credit Card,7321.77,Deposit,Refunded
801,396,2024-12-25,Debit Card,0.0,Rental,Pending
802,396,2024-12-25,Debit Card,319.65,Rental,Refunded
803,396,2024-12-30,Cash,506.96,Rental,Refunded
804,397,2025-08-10,Bank Transfer,442.49,Deposit,Refunded
805,397,2025-08-09,Debit Card,808.59,Rental,Refunded
806,398,2024-11-29,Debit Card,8008.35,Deposit,Completed
807,398,2024-12-02,Bank Transfer,2470.44,Rental,Refunded
808,399,2024-05-26,Bank Transfer,3533.16,Deposit,Refunded
809,399,2024-05-23,Cash,551.82,Rental,Refunded
810,399,2024-05-25,Bank Transfer,356.74,Rental,Failed
811,400,2025-09-30,Credit Card,1292.05,Deposit,Pending
812,400,2025-09-26,Debit Card,1593.7,Rental,Failed
813,400,2025-09-25,Bank Transfer,843.44,Rental,Pending
814,402,2024-08-12,Cash,2552.21,Deposit,Failed
815,402,2024-08-14,Bank Transfer,351.3,Rental,Completed
816,402,2024-08-12,Debit Card,662.84,Rental,Pending
817,403,2024-11-30,Credit Card,6317.92,Deposit,Refunded
818,404,2024-02-15,Cash,9929.53,Deposit,Completed
819,405,2023-05-31,Cash,150.77,Deposit,Pending
820,405,2023-05-31,Credit Card,194.39,Rental,Completed
821,406,2025-01-29,Bank Transfer,2672.62,Deposit,Refunded
822,407,2024-05-07,Cash,371.12,Deposit,Completed
823,407,2024-05-05,Debit Card,199.78,Rental,Completed
824,408,2024-03-18,Cash,1333.07,Deposit,Completed
825,409,2024-05-30,Debit Card,7145.18,Deposit,Failed
826,410,2023-07-06,Cash,1850.09,Deposit,Failed
827,411,2023-05-09,Cash,3441.23,Deposit,Completed
828,412,2025-01-09,Debit Card,1493.57,Deposit,Completed
829,412,2025-01-11,Credit Card,452.36,Rental,Completed
830,413,2025-03-05,Debit Card,6144.86,Deposit,Failed
831,414,2024-12-05,Credit Card,228.73,Deposit,Pending
832,414,2024-12-05,Credit Card,275.67,Rental,Refunded
833,415,2023-06-13,Debit Card,1788.46,Deposit,Completed
834,415,2023-06-13,Credit Card,2067.93,Rental,Pending
835,416,2023-08-08,Credit Card,840.87,Rental,Refunded
836,416,2023-08-08,Debit Card,968.39,Rental,Pending
837,416,2023-08-08,Bank Transfer,852.21,Rental,Failed
838,417,2024-06-15,Debit Card,1914.43,Deposit,Pending
839,417,2024-06-12,Cash,1118.42,Rental,Pending
840,418,2025-10-19,Credit Card,5733.59,Deposit,Failed
841,418,2025-10-21,Credit Card,3201.2,Rental,Pending
842,418,2025-10-21,Credit Card,954.15,Rental,Completed
843,419,2023-02-16,Bank Transfer,578.04,Deposit,Refunded
844,419,2023-02-17,Bank Transfer,275.98,Rental,Failed
845,419,2023-02-16,Cash,75.98,Rental,Refunded
846,420,2025-03-01,Cash,698.35,Deposit,Completed
847,421,2025-11-15,Credit Card,8189.58,Deposit,Failed
848,422,2023-03-31,Bank Transfer,7264.31,Deposit,Failed
849,423,2023-10-15,Bank Transfer,4966.72,Deposit,Refunded
850,424,2024-12-11,Cash,547.52,Deposit,Failed
851,424,2024-12-07,Credit Card,628.25,Rental,Completed
852,425,2023-08-14,Cash,516.65,Deposit,Failed
853,425,2023-08-14,Bank Transfer,673.32,Rental,Refunded
854,425,2023-08-15,Debit Card,491.6,Rental,Refunded
855,426,2025-05-23,Cash,1191.22,Deposit,Failed
856,427,2024-04-17,Bank Transfer,819.21,Deposit,Pending
