rental_id,car_id,customer_id,employee_id,tariff_id,pickup_location_id,return_location_id,rental_date,scheduled_return_date,actual_return_date,rental_days,km_driven,additional_km,base_cost,additional_km_cost,total_cost,deposit_amount,deposit_returned,status,notes
189,105,7474,77,2,15,6,2023-11-15,2023-11-20,2023-11-22,5,683,0,432.8,0.0,432.8,415.72,404.91,Cancelled,Minor scratch
190,41,6028,21,3,6,2,2025-12-22,2026-01-16,2026-01-14,25,248,0,2788.25,0.0,2788.25,536.46,452.05,Cancelled,Minor scratch
191,67,2737,51,3,5,1,2024-01-08,2024-01-19,2024-01-17,11,853,0,1226.83,0.0,1226.83,582.0,525.9,Completed,Late return
192,76,6864,11,3,15,14,2023-09-25,2023-10-25,2023-10-23,30,5431,0,3345.9,0.0,3345.9,612.85,442.36,Active,
193,108,1079,19,3,4,12,2025-09-08,2025-09-28,2025-10-01,20,485,0,2230.6,0.0,2230.6,733.02,605.53,Active,Minor scratch
194,54,6396,76,2,12,7,2025-04-23,2025-04-27,2025-04-29,4,710,0,346.24,0.0,346.24,442.33,370.13,Cancelled,Car dirty
195,84,7075,37,4,7,12,2025-04-01,2025-04-13,2025-04-14,12,1299,0,2119.44,0.0,2119.44,1304.23,1057.36,Completed,
196,46,857,70,4,6,3,2025-01-24,2025-01-25,2025-01-26,1,81,0,176.62,0.0,176.62,905.48,832.92,No-show,Late return
197,21,4022,54,3,1,15,2023-05-07,2023-06-06,2023-06-04,30,1918,0,3345.9,0.0,3345.9,618.23,526.89,Active,Early return
198,47,7585,54,4,3,9,2025-12-13,2025-12-15,2025-12-15,2,407,0,353.24,0.0,353.24,990.76,880.16,Active,Car dirty
199,69,7462,14,2,5,7,2024-11-10,2024-11-28,2024-11-26,18,3910,0,1558.08,0.0,1558.08,373.33,327.58,No-show,
200,12,5802,47,1,9,8,2025-06-10,2025-06-20,2025-06-22,10,926,0,350.1,0.0,350.1,199.6,174.31,Completed,Minor scratch
201,88,7862,46,3,9,5,2024-03-16,2024-04-14,2024-04-14,29,5218,0,3234.37,0.0,3234.37,718.44,575.63,Active,
202,20,6656,52,1,14,2,2024-10-16,2024-11-07,2024-11-09,22,3328,0,770.22,0.0,770.22,152.22,146.97,No-show,
203,96,1129,60,1,13,4,2025-04-11,2025-04-14,2025-04-12,3,886,286,105.03,200.2,305.23,148.54,146.31,Completed,Late return
204,48,6208,22,3,10,8,2025-09-01,2025-09-26,2025-09-28,25,6463,0,2788.25,0.0,2788.25,717.3,583.5,Cancelled,Late return
205,118,4336,32,4,14,8,2024-11-22,2024-12-03,2024-12-04,11,260,0,1942.82,0.0,1942.82,1294.11,1156.22,Active,
206,33,7176,25,3,2,5,2024-11-28,2024-12-16,2024-12-16,18,832,0,2007.54,0.0,2007.54,649.76,638.3,Cancelled,No issues
207,79,2045,69,2,13,9,2024-12-28,2025-01-07,2025-01-10,10,1581,0,865.6,0.0,865.6,391.37,324.26,Cancelled,No issues
208,87,278,32,4,11,8,2023-12-06,2023-12-21,2023-12-23,15,412,0,2649.3,0.0,2649.3,1088.95,912.65,No-show,Early return
209,108,4407,3,2,7,7,2024-04-16,2024-04-25,2024-04-26,9,1968,0,779.04,0.0,779.04,411.18,329.98,Completed,No issues
210,35,79,5,5,14,11,2023-09-18,2023-10-06,2023-10-07,18,2559,0,5457.6,0.0,5457.6,1619.76,1365.36,No-show,Minor scratch
211,107,2115,75,5,13,12,2024-09-28,2024-10-19,2024-10-17,21,1789,0,6367.2,0.0,6367.2,1512.9,1334.23,Active,
212,23,2612,37,3,2,6,2025-08-14,2025-09-02,2025-08-31,19,4987,0,2119.07,0.0,2119.07,696.67,629.79,Cancelled,Car dirty
213,87,6795,37,4,15,5,2023-10-23,2023-11-09,2023-11-11,17,925,0,3002.54,0.0,3002.54,1260.0,1065.39,Cancelled,No issues
214,10,4403,17,4,1,4,2025-07-18,2025-08-12,2025-08-11,25,3327,0,4415.5,0.0,4415.5,915.13,814.55,Active,Early return
215,58,7495,38,3,13,9,2025-11-16,2025-12-08,2025-12-10,22,606,0,2453.66,0.0,2453.66,565.96,549.04,Completed,Car dirty
216,48,6132,65,2,12,6,2023-10-01,2023-10-08,2023-10-08,7,646,0,605.92,0.0,605.92,423.79,387.66,Completed,Early return
217,50,6965,33,1,15,4,2023-01-04,2023-01-26,2023-01-27,22,3581,0,770.22,0.0,770.22,172.12,155.4,Active,No issues
218,87,4721,68,2,9,13,2025-05-20,2025-05-23,2025-05-25,3,342,0,259.68,0.0,259.68,387.21,354.19,Cancelled,Car dirty
219,20,1010,65,4,11,7,2025-12-21,2026-01-11,2026-01-09,21,5118,0,3709.02,0.0,3709.02,1218.37,1207.06,Cancelled,Early return
220,33,6536,68,3,1,6,2024-12-11,2024-12-16,2024-12-16,5,1408,0,557.65,0.0,557.65,734.5,716.52,Active,Late return
221,26,1349,61,5,11,10,2025-02-11,2025-03-07,2025-03-06,24,505,0,7276.8,0.0,7276.8,1989.51,1886.17,Active,Late return
222,64,4398,35,4,3,15,2023-06-03,2023-06-06,2023-06-06,3,550,0,529.86,0.0,529.86,977.37,924.82,No-show,
223,29,4634,61,3,1,6,2025-02-14,2025-02-26,2025-02-25,12,3012,0,1338.36,0.0,1338.36,521.02,424.72,Active,No issues
224,100,4626,17,5,4,10,2023-06-13,2023-07-08,2023-07-10,25,1685,0,7580.0,0.0,7580.0,1478.34,1278.7,Completed,Early return
225,62,4472,73,1,10,6,2024-10-28,2024-11-11,2024-11-11,14,437,0,490.14,0.0,490.14,180.1,155.35,Active,Early return
226,57,1120,40,1,7,11,2024-07-03,2024-07-26,2024-07-28,23,6353,1753,805.23,1227.1,2032.33,180.58,167.48,Cancelled,
227,86,1045,24,3,1,2,2024-05-15,2024-05-25,2024-05-24,10,810,0,1115.3,0.0,1115.3,500.64,484.15,No-show,
228,104,1427,55,5,6,8,2025-10-16,2025-10-22,2025-10-21,6,973,0,1819.2,0.0,1819.2,1956.03,1691.62,Completed,Late return
229,114,3939,60,4,10,2,2023-03-18,2023-04-04,2023-04-06,17,4134,0,3002.54,0.0,3002.54,897.33,845.61,Cancelled,
230,16,192,67,1,12,9,2025-06-13,2025-06-21,2025-06-22,8,293,0,280.08,0.0,280.08,171.4,149.07,Completed,Late return
231,117,2521,63,1,13,13,2024-02-16,2024-03-12,2024-03-13,25,442,0,875.25,0.0,875.25,184.38,180.16,Active,Early return
232,79,2252,8,3,6,2,2025-12-11,2026-01-10,2026-01-13,30,4942,0,3345.9,0.0,3345.9,645.85,626.29,No-show,No issues
233,84,4546,61,1,2,5,2023-05-22,2023-06-01,2023-05-30,10,2084,84,350.1,58.8,408.9,170.53,141.93,No-show,Early return
234,37,7022,26,3,13,15,2025-07-22,2025-08-13,2025-08-11,22,3171,0,2453.66,0.0,2453.66,599.01,561.94,Completed,Late return
235,77,3968,14,1,6,15,2023-04-07,2023-04-16,2023-04-15,9,876,0,315.09,0.0,315.09,174.0,173.9,No-show,Minor scratch
236,45,1512,21,2,2,7,2023-11-19,2023-12-10,2023-12-12,21,407,0,1817.76,0.0,1817.76,395.29,332.25,Cancelled,Minor scratch
237,34,75,33,3,5,4,2024-08-19,2024-08-24,2024-08-23,5,743,0,557.65,0.0,557.65,689.49,589.4,Active,Minor scratch
238,118,5746,52,3,2,5,2025-03-09,2025-03-25,2025-03-25,16,3056,0,1784.48,0.0,1784.48,635.21,445.23,Completed,Late return
239,46,2107,17,3,15,2,2025-12-20,2025-12-23,2025-12-24,3,819,0,334.59,0.0,334.59,548.46,517.89,Cancelled,Car dirty
240,119,7413,35,2,11,14,2023-01-22,2023-02-14,2023-02-13,23,2350,0,1990.88,0.0,1990.88,459.67,406.15,Active,Minor scratch
241,23,3803,18,5,11,10,2024-09-16,2024-10-05,2024-10-07,19,5277,0,5760.8,0.0,5760.8,2057.62,1881.24,Active,Minor scratch
242,64,7590,72,4,7,15,2024-02-11,2024-02-19,2024-02-17,8,1789,0,1412.96,0.0,1412.96,986.92,939.54,Cancelled,
243,42,2920,9,4,3,2,2023-10-04,2023-11-02,2023-11-05,29,2203,0,5121.98,0.0,5121.98,927.05,839.69,No-show,No issues
244,48,2309,48,3,11,7,2025-01-21,2025-02-18,2025-02-20,28,6720,0,3122.84,0.0,3122.84,602.36,555.26,No-show,Car dirty
245,106,4533,19,5,6,4,2024-01-20,2024-02-11,2024-02-11,22,2021,0,6670.4,0.0,6670.4,1485.0,946.08,Cancelled,No issues
246,1,4180,24,3,13,14,2025-05-23,2025-06-12,2025-06-12,20,4027,0,2230.6,0.0,2230.6,711.28,645.5,No-show,
247,51,3142,27,4,8,14,2025-07-22,2025-07-23,2025-07-25,1,261,0,176.62,0.0,176.62,1236.64,997.63,Completed,Minor scratch
248,16,3260,65,5,5,2,2025-06-01,2025-06-14,2025-06-12,13,1426,0,3941.6,0.0,3941.6,1956.83,1685.19,Active,Early return
249,52,5408,35,4,9,3,2025-09-02,2025-09-18,2025-09-17,16,777,0,2825.92,0.0,2825.92,1286.44,1044.97,Completed,Early return
250,65,4793,51,4,15,6,2024-03-07,2024-03-22,2024-03-24,15,3753,0,2649.3,0.0,2649.3,1331.28,1096.97,No-show,Minor scratch
251,75,7853,6,4,15,10,2023-02-05,2023-03-07,2023-03-05,30,537,0,5298.6,0.0,5298.6,1176.87,1157.72,Cancelled,No issues
252,66,3793,30,2,7,5,2023-09-02,2023-09-16,2023-09-17,14,1862,0,1211.84,0.0,1211.84,429.7,379.98,Cancelled,No issues
253,28,7479,39,3,12,8,2023-08-02,2023-08-22,2023-08-24,20,3387,0,2230.6,0.0,2230.6,571.63,482.03,Active,No issues
254,96,1037,57,4,8,12,2025-01-11,2025-01-13,2025-01-16,2,471,0,353.24,0.0,353.24,914.28,879.43,Completed,
255,39,6964,55,1,4,5,2025-03-19,2025-04-12,2025-04-12,24,6596,1796,840.24,1257.2,2097.44,196.9,161.04,Completed,Early return
256,50,7564,3,4,8,15,2024-03-24,2024-04-10,2024-04-12,17,2848,0,3002.54,0.0,3002.54,1199.23,1061.0,Completed,Early return
257,105,2103,55,2,15,7,2023-09-16,2023-10-15,2023-10-13,29,8197,0,2510.24,0.0,2510.24,389.62,358.19,Cancelled,Late return
258,88,7978,55,1,12,11,2023-10-24,2023-11-21,2023-11-23,28,6902,1302,980.28,911.4,1891.68,194.31,171.88,No-show,Late return
259,16,1739,66,4,7,1,2023-09-14,2023-10-12,2023-10-11,28,3579,0,4945.36,0.0,4945.36,1111.1,1102.39,No-show,No issues
260,67,4908,56,4,8,12,2025-05-09,2025-06-04,2025-06-03,26,1714,0,4592.12,0.0,4592.12,1075.05,893.03,Active,No issues
261,92,3132,50,4,3,5,2024-01-22,2024-02-04,2024-02-07,13,1172,0,2296.06,0.0,2296.06,1326.32,1145.29,Completed,Early return
262,40,5825,4,5,13,15,2023-05-02,2023-05-05,2023-05-07,3,314,0,909.6,0.0,909.6,1577.12,1344.18,Active,Car dirty
263,10,3301,33,4,10,4,2025-05-21,2025-06-17,2025-06-17,27,1630,0,4768.74,0.0,4768.74,1088.38,905.98,Completed,Early return
264,70,1173,54,3,11,9,2023-05-15,2023-05-24,2023-05-23,9,1802,0,1003.77,0.0,1003.77,565.43,517.92,Completed,Late return
265,35,6485,69,5,14,15,2025-12-05,2025-12-14,2025-12-17,9,77,0,2728.8,0.0,2728.8,1477.05,1382.85,Completed,
266,65,5861,80,1,14,7,2025-05-08,2025-05-10,2025-05-12,2,269,0,70.02,0.0,70.02,191.56,189.61,Cancelled,Car dirty
267,41,3388,21,4,9,1,2025-12-12,2025-12-15,2025-12-18,3,355,0,529.86,0.0,529.86,921.93,869.5,Completed,Minor scratch
268,110,6392,38,4,8,15,2024-03-11,2024-03-14,2024-03-17,3,169,0,529.86,0.0,529.86,1294.45,1075.57,Active,Late return
269,3,2362,66,3,3,15,2025-03-14,2025-03-27,2025-03-25,13,2605,0,1449.89,0.0,1449.89,654.86,429.21,Active,Minor scratch
270,47,1576,51,5,8,6,2023-05-07,2023-05-30,2023-06-01,23,2864,0,6973.6,0.0,6973.6,1853.56,1555.91,Active,Minor scratch
271,52,7161,49,3,2,12,2023-10-15,2023-11-10,2023-11-10,26,6820,0,2899.78,0.0,2899.78,618.49,559.03,Completed,Minor scratch
272,42,7191,12,3,4,6,2023-08-18,2023-09-12,2023-09-15,25,1452,0,2788.25,0.0,2788.25,513.55,454.27,Completed,Late return
273,11,1639,21,1,15,15,2025-08-23,2025-09-14,2025-09-14,22,2417,0,770.22,0.0,770.22,157.83,82.95,Completed,Minor scratch
274,43,2798,74,2,11,11,2025-05-19,2025-05-23,2025-05-23,4,601,0,346.24,0.0,346.24,414.44,387.86,Active,
275,9,3352,22,1,1,15,2024-02-21,2024-03-13,2024-03-14,21,5760,1560,735.21,1092.0,1827.21,172.85,164.71,Active,Minor scratch
276,68,7214,73,1,2,8,2024-07-25,2024-08-24,2024-08-26,30,1613,0,1050.3,0.0,1050.3,178.87,158.51,Cancelled,Early return
277,39,7366,36,3,1,13,2023-01-19,2023-02-14,2023-02-13,26,6781,0,2899.78,0.0,2899.78,580.59,546.88,Completed,Minor scratch
278,44,492,35,4,13,1,2024-07-16,2024-08-05,2024-08-07,20,5781,0,3532.4,0.0,3532.4,1165.32,1023.78,Completed,Late return
279,24,588,13,4,11,5,2023-08-12,2023-08-15,2023-08-18,3,791,0,529.86,0.0,529.86,1227.71,1154.27,Active,Early return
280,108,2841,26,1,1,11,2023-01-16,2023-01-26,2023-01-27,10,878,0,350.1,0.0,350.1,151.96,110.48,Active,
281,103,1697,67,5,7,2,2023-04-04,2023-05-01,2023-05-04,27,6843,0,8186.4,0.0,8186.4,1699.04,1247.81,Active,Late return
282,45,3465,9,2,14,2,2023-07-14,2023-08-08,2023-08-09,25,1018,0,2164.0,0.0,2164.0,420.25,316.72,Active,Early return
283,48,7212,64,3,5,10,2023-05-13,2023-06-02,2023-06-05,20,4591,0,2230.6,0.0,2230.6,504.14,501.41,Cancelled,
284,9,2805,40,2,5,10,2024-10-03,2024-10-18,2024-10-17,15,796,0,1298.4,0.0,1298.4,451.1,361.25,Active,
285,100,6264,62,4,6,3,2025-03-07,2025-03-14,2025-03-14,7,598,0,1236.34,0.0,1236.34,1226.11,1088.52,Completed,Car dirty
286,98,2173,77,4,1,1,2023-11-18,2023-11-20,2023-11-21,2,200,0,353.24,0.0,353.24,892.74,890.26,Cancelled,Minor scratch
287,40,6262,35,3,15,7,2025-02-26,2025-03-13,2025-03-11,15,1386,0,1672.95,0.0,1672.95,528.84,461.71,Cancelled,Late return
288,64,3585,65,5,3,7,2023-10-14,2023-10-24,2023-10-26,10,706,0,3032.0,0.0,3032.0,1414.45,1285.56,No-show,Early return
289,29,5018,44,2,10,15,2023-10-12,2023-10-16,2023-10-18,4,1155,0,346.24,0.0,346.24,420.13,337.49,Completed,
290,94,3669,47,4,6,12,2025-08-22,2025-09-01,2025-08-30,10,1614,0,1766.2,0.0,1766.2,891.8,748.62,No-show,Minor scratch
291,13,7190,66,4,8,9,2023-01-25,2023-01-31,2023-01-29,6,533,0,1059.72,0.0,1059.72,1200.17,764.59,Cancelled,Car dirty
292,69,6184,3,1,14,14,2024-07-22,2024-08-05,2024-08-03,14,3507,707,490.14,494.9,985.04,186.13,174.18,Completed,Late return
293,67,1119,63,2,15,6,2025-02-28,2025-03-17,2025-03-20,17,2105,0,1471.52,0.0,1471.52,415.36,235.99,No-show,Minor scratch
294,110,3269,17,5,9,3,2025-04-28,2025-04-29,2025-04-29,1,198,0,303.2,0.0,303.2,1953.95,1656.26,Cancelled,No issues
295,44,641,25,5,13,15,2025-02-26,2025-03-13,2025-03-11,15,3669,0,4548.0,0.0,4548.0,1864.11,1750.46,Cancelled,Car dirty
296,76,7976,27,2,1,4,2024-01-14,2024-02-05,2024-02-06,22,3623,0,1904.32,0.0,1904.32,344.2,311.07,Cancelled,Early return
297,80,5972,19,3,7,12,2024-03-11,2024-03-23,2024-03-25,12,1420,0,1338.36,0.0,1338.36,698.5,561.04,Cancelled,
298,30,1908,65,2,4,2,2025-09-04,2025-09-22,2025-09-20,18,1323,0,1558.08,0.0,1558.08,468.64,463.13,Completed,
299,8,1011,65,1,1,15,2023-06-24,2023-07-13,2023-07-14,19,4081,281,665.19,196.7,861.89,207.14,155.33,No-show,Late return
300,85,820,17,3,1,14,2023-06-02,2023-06-23,2023-06-25,21,6174,0,2342.13,0.0,2342.13,497.67,482.76,Completed,No issues
301,108,6079,46,5,11,13,2025-08-15,2025-08-16,2025-08-18,1,151,0,303.2,0.0,303.2,1722.89,1386.63,Completed,No issues
302,102,4046,52,5,7,11,2025-09-13,2025-09-16,2025-09-18,3,190,0,909.6,0.0,909.6,1464.82,1380.19,No-show,Late return
303,46,4043,17,2,15,4,2024-11-25,2024-12-14,2024-12-15,19,5651,0,1644.64,0.0,1644.64,374.38,318.43,Cancelled,No issues
304,66,5209,30,3,4,14,2023-02-06,2023-02-18,2023-02-21,12,107,0,1338.36,0.0,1338.36,697.56,648.2,Active,No issues
305,79,6297,37,1,10,13,2025-10-25,2025-11-16,2025-11-18,22,1588,0,770.22,0.0,770.22,198.95,125.87,Completed,
306,54,48,72,1,10,2,2024-04-10,2024-05-03,2024-05-02,23,1385,0,805.23,0.0,805.23,210.13,189.35,No-show,
307,103,3853,36,5,4,15,2024-01-26,2024-02-25,2024-02-28,30,615,0,9096.0,0.0,9096.0,1382.33,1307.36,Completed,No issues
308,72,663,39,3,9,2,2024-01-13,2024-01-21,2024-01-19,8,1948,0,892.24,0.0,892.24,523.23,453.6,Completed,
309,65,252,35,5,3,10,2023-10-18,2023-11-16,2023-11-19,29,1733,0,8792.8,0.0,8792.8,1805.86,1457.78,Cancelled,Late return
310,88,1488,58,2,7,3,2023-12-21,2024-01-03,2024-01-03,13,3388,0,1125.28,0.0,1125.28,476.84,431.7,Active,Minor scratch
311,14,555,21,4,11,14,2023-05-12,2023-05-22,2023-05-23,10,2331,0,1766.2,0.0,1766.2,1021.93,880.81,Cancelled,Car dirty
312,67,447,72,1,13,2,2024-04-18,2024-05-04,2024-05-05,16,2722,0,560.16,0.0,560.16,150.76,138.47,Completed,
313,83,56,32,4,6,1,2024-08-09,2024-08-16,2024-08-16,7,1725,0,1236.34,0.0,1236.34,1162.69,1138.57,No-show,Early return
314,47,6023,74,1,8,14,2025-05-18,2025-06-15,2025-06-15,28,548,0,980.28,0.0,980.28,190.35,155.37,Completed,Early return
315,74,4958,21,2,8,5,2023-01-05,2023-01-28,2023-01-31,23,2125,0,1990.88,0.0,1990.88,407.62,331.77,No-show,Minor scratch
316,113,6447,39,4,15,7,2023-11-09,2023-11-13,2023-11-14,4,1078,0,706.48,0.0,706.48,1070.04,1064.86,No-show,Early return
317,17,59,34,3,6,3,2025-09-04,2025-09-07,2025-09-07,3,673,0,334.59,0.0,334.59,529.0,502.33,Cancelled,Early return
318,51,2648,54,4,6,8,2024-05-10,2024-05-15,2024-05-15,5,282,0,883.1,0.0,883.1,907.47,817.46,Active,Early return
319,67,194,51,4,2,2,2025-12-02,2025-12-06,2025-12-09,4,922,0,706.48,0.0,706.48,935.11,770.68,Cancelled,Car dirty
320,93,85,28,1,13,12,2023-01-16,2023-02-14,2023-02-15,29,843,0,1015.29,0.0,1015.29,164.4,155.97,Cancelled,Minor scratch
321,45,1730,58,1,2,5,2023-08-11,2023-08-19,2023-08-21,8,960,0,280.08,0.0,280.08,202.32,166.13,No-show,Late return
322,89,2582,38,4,8,12,2024-01-21,2024-01-26,2024-01-24,5,825,0,883.1,0.0,883.1,933.01,755.77,Cancelled,Early return
323,12,3240,50,4,2,8,2025-10-11,2025-11-01,2025-11-04,21,6253,0,3709.02,0.0,3709.02,1004.88,975.8,Cancelled,
324,19,1717,32,5,7,15,2024-10-22,2024-11-19,2024-11-20,28,2405,0,8489.6,0.0,8489.6,1573.11,1398.31,Active,
325,91,1761,32,1,6,14,2023-08-19,2023-09-18,2023-09-16,30,2091,0,1050.3,0.0,1050.3,180.46,166.33,No-show,No issues
326,66,1901,7,5,5,4,2024-07-05,2024-07-24,2024-07-22,19,3804,0,5760.8,0.0,5760.8,1731.72,1413.24,No-show,No issues
327,100,6867,14,4,13,13,2023-01-14,2023-01-28,2023-01-26,14,3140,0,2472.68,0.0,2472.68,1231.03,1026.09,Active,Car dirty
328,100,7658,80,4,6,1,2025-08-08,2025-08-22,2025-08-21,14,1010,0,2472.68,0.0,2472.68,1170.85,982.12,No-show,Late return
329,46,7659,23,4,2,7,2024-07-18,2024-07-27,2024-07-28,9,1397,0,1589.58,0.0,1589.58,895.71,766.94,Completed,Early return
330,100,3314,17,3,3,1,2025-03-07,2025-03-31,2025-04-01,24,1074,0,2676.72,0.0,2676.72,624.22,604.91,Completed,Late return
331,108,5068,10,4,8,2,2023-02-14,2023-02-17,2023-02-15,3,359,0,529.86,0.0,529.86,961.53,927.81,Completed,Car dirty
332,69,4989,72,2,4,4,2023-05-25,2023-06-01,2023-05-31,7,58,0,605.92,0.0,605.92,383.45,345.85,Cancelled,
333,15,2507,1,3,2,8,2025-08-12,2025-09-03,2025-09-02,22,192,0,2453.66,0.0,2453.66,544.61,526.47,Completed,
334,17,5678,78,3,10,3,2024-04-02,2024-04-28,2024-04-28,26,2283,0,2899.78,0.0,2899.78,516.11,444.08,Cancelled,Minor scratch
335,106,7395,35,5,15,12,2023-02-13,2023-03-07,2023-03-09,22,5236,0,6670.4,0.0,6670.4,2010.4,1652.89,No-show,Late return
336,38,3841,54,5,4,5,2025-04-19,2025-04-20,2025-04-20,1,116,0,303.2,0.0,303.2,1429.18,1224.44,Cancelled,Car dirty
337,85,3448,70,4,10,7,2025-08-10,2025-08-17,2025-08-18,7,582,0,1236.34,0.0,1236.34,940.2,709.08,No-show,Early return
338,79,2017,64,4,10,7,2025-12-28,2026-01-18,2026-01-21,21,2596,0,3709.02,0.0,3709.02,1310.53,1152.7,Cancelled,Late return
339,76,4851,58,2,1,13,2025-05-25,2025-06-07,2025-06-09,13,344,0,1125.28,0.0,1125.28,331.13,322.94,No-show,
340,16,6294,79,4,15,7,2023-05-25,2023-06-24,2023-06-26,30,4853,0,5298.6,0.0,5298.6,1289.55,1153.88,Cancelled,No issues
341,52,613,13,2,11,12,2023-04-24,2023-05-04,2023-05-07,10,575,0,865.6,0.0,865.6,455.39,256.79,Cancelled,Car dirty
342,5,4181,36,1,12,2,2025-10-10,2025-10-30,2025-11-01,20,5676,1676,700.2,1173.2,1873.4,167.08,166.75,Completed,
343,37,2127,31,5,2,12,2024-01-22,2024-02-18,2024-02-21,27,206,0,8186.4,0.0,8186.4,1450.09,812.64,Active,
344,78,254,77,2,13,2,2024-07-28,2024-07-31,2024-07-31,3,580,0,259.68,0.0,259.68,354.03,348.52,Completed,Car dirty
345,88,2313,71,1,3,11,2024-04-14,2024-04-15,2024-04-14,1,52,0,35.01,0.0,35.01,175.32,156.72,Completed,Minor scratch
346,34,376,69,2,5,9,2024-12-22,2025-01-01,2025-01-01,10,2043,0,865.6,0.0,865.6,373.2,346.06,No-show,Car dirty
347,87,2287,4,3,14,15,2025-09-06,2025-09-27,2025-09-28,21,6181,0,2342.13,0.0,2342.13,734.81,452.04,Active,Minor scratch
348,65,5358,44,1,14,10,2024-01-13,2024-01-25,2024-01-26,12,2897,497,420.12,347.9,768.02,183.38,152.89,Active,No issues
349,9,1316,48,2,3,8,2025-04-09,2025-04-23,2025-04-24,14,2980,0,1211.84,0.0,1211.84,362.03,301.9,Completed,
350,44,6120,26,5,13,6,2025-09-02,2025-09-10,2025-09-09,8,219,0,2425.6,0.0,2425.6,1650.64,1371.37,Completed,Early return
351,20,6865,38,1,3,3,2024-05-12,2024-06-11,2024-06-11,30,7653,1653,1050.3,1157.1,2207.4,188.01,161.66,No-show,Early return
352,70,2423,74,5,3,6,2023-07-27,2023-08-21,2023-08-19,25,2642,0,7580.0,0.0,7580.0,2001.66,1919.28,Cancelled,No issues
353,38,4454,29,4,2,15,2025-09-01,2025-09-30,2025-09-29,29,6251,0,5121.98,0.0,5121.98,954.64,926.84,Active,
354,11,6934,27,2,6,2,2023-09-06,2023-09-20,2023-09-22,14,3737,0,1211.84,0.0,1211.84,384.21,366.37,Completed,Car dirty
355,16,1045,63,1,1,9,2023-01-15,2023-02-04,2023-02-06,20,4030,30,700.2,21.0,721.2,206.3,195.19,Completed,Car dirty
356,38,6071,6,5,15,8,2025-07-09,2025-08-04,2025-08-02,26,628,0,7883.2,0.0,7883.2,1889.45,1530.26,Completed,Late return
357,2,85,11,3,8,9,2025-01-26,2025-02-22,2025-02-23,27,1521,0,3011.31,0.0,3011.31,671.88,584.2,Active,Early return
358,110,4771,80,2,8,8,2025-08-06,2025-09-04,2025-09-04,29,7746,0,2510.24,0.0,2510.24,439.83,429.57,No-show,Early return
359,30,6237,24,2,4,12,2025-02-10,2025-02-26,2025-03-01,16,4665,0,1384.96,0.0,1384.96,320.3,307.56,Active,Early return
360,66,5319,50,3,2,5,2024-07-21,2024-08-09,2024-08-12,19,2036,0,2119.07,0.0,2119.07,492.56,467.38,Active,No issues
361,3,7443,35,2,6,6,2023-09-23,2023-09-24,2023-09-23,1,296,0,86.56,0.0,86.56,381.87,339.08,Cancelled,Early return
362,60,2610,77,5,8,14,2023-05-07,2023-05-08,2023-05-08,1,92,0,303.2,0.0,303.2,1914.52,1755.28,Cancelled,Late return
363,96,6382,61,5,11,14,2025-04-28,2025-05-06,2025-05-05,8,1045,0,2425.6,0.0,2425.6,1756.74,1719.22,Completed,Late return
364,31,5674,3,4,8,8,2023-05-20,2023-05-24,2023-05-27,4,155,0,706.48,0.0,706.48,946.87,872.67,Completed,No issues
365,28,4321,41,4,15,11,2024-02-12,2024-03-06,2024-03-08,23,3050,0,4062.26,0.0,4062.26,1162.1,1125.17,Completed,
366,44,4645,2,2,9,14,2024-02-03,2024-02-21,2024-02-22,18,2698,0,1558.08,0.0,1558.08,364.19,300.83,Cancelled,Minor scratch
367,97,1982,79,4,3,3,2025-01-06,2025-02-05,2025-02-05,30,1225,0,5298.6,0.0,5298.6,1156.46,934.81,No-show,Early return
368,54,7068,27,4,14,12,2023-01-27,2023-02-05,2023-02-08,9,277,0,1589.58,0.0,1589.58,904.88,778.9,Active,Late return
369,64,1640,37,1,14,11,2025-01-20,2025-01-25,2025-01-24,5,608,0,175.05,0.0,175.05,192.05,186.97,No-show,Car dirty
370,56,4224,34,5,15,9,2023-08-02,2023-08-16,2023-08-17,14,4129,0,4244.8,0.0,4244.8,1697.17,1458.79,Completed,Late return
371,19,2260,13,2,5,1,2024-01-08,2024-01-26,2024-01-29,18,2399,0,1558.08,0.0,1558.08,476.25,463.32,Active,Minor scratch
372,2,2185,57,3,14,12,2023-05-12,2023-05-15,2023-05-18,3,277,0,334.59,0.0,334.59,628.07,594.59,Active,Minor scratch
373,60,1845,45,1,2,1,2024-08-14,2024-08-22,2024-08-23,8,2022,422,280.08,295.4,575.48,211.8,187.45,Completed,Minor scratch
374,23,6606,34,3,5,9,2024-01-21,2024-02-08,2024-02-09,18,4927,0,2007.54,0.0,2007.54,570.49,431.55,Completed,Minor scratch
375,65,977,56,1,15,9,2025-07-12,2025-07-22,2025-07-22,10,771,0,350.1,0.0,350.1,151.08,148.94,No-show,Early return
376,30,1538,50,4,14,6,2024-12-05,2024-12-10,2024-12-10,5,1046,0,883.1,0.0,883.1,1146.68,944.39,Active,Car dirty
377,31,7815,14,3,7,6,2025-12-08,2026-01-04,2026-01-03,27,2048,0,3011.31,0.0,3011.31,604.2,493.09,No-show,
378,81,1274,54,4,5,6,2025-04-21,2025-05-12,2025-05-13,21,557,0,3709.02,0.0,3709.02,1288.32,1125.93,Completed,
